"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2003","2003",1442284,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2004","2004",1416119,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2005","2005",1394608,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2006","2006",1309918,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2007","2007",1293967,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2008","2008",1289713,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2009","2009",1219054,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2010","2010",1126374,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2011","2011",1090514,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2012","2012",1038331,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2013","2013",1009324,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2014","2014",968655,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2015","2015",1036983,"‡","UIS Estimation"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","40603","Africa (Northern)","2016","2016",1086501,"‡","UIS Estimation"
